staff_id,hotel_id,full_name,designation,salary,hire_date
7392,6,Staff 7392,Chef,75385.57,2024-10-20
7393,95,Staff 7393,Receptionist,42164.75,2016-06-28
7394,3,Staff 7394,Manager,20784.8,2017-06-21
7395,86,Staff 7395,Receptionist,77599.79,2021-07-20
7396,55,Staff 7396,Security,64416.22,2023-10-03
7397,92,Staff 7397,Chef,24423.24,2024-05-03
7398,30,Staff 7398,Housekeeping,71910.41,2023-01-16
7399,15,Staff 7399,Housekeeping,66526.29,2020-12-04
7400,64,Staff 7400,\N,77745.88,2017-02-17
7401,91,Staff 7401,Housekeeping,39786.06,2022-04-03
7402,28,\N,Housekeeping,41260.27,2018-12-09
7403,77,Staff 7403,Manager,58362.11,2016-08-27
7404,62,Staff 7404,Receptionist,97231.86,2023-03-30
7405,78,Staff 7405,Chef,41862.88,2015-12-26
7406,37,Staff 7406,Housekeeping,77296.32,2019-07-30
7407,23,Staff 7407,Receptionist,97695.39,2020-04-04
7408,62,Staff 7408,Housekeeping,62957.44,2017-08-09
7409,24,\N,Manager,43356.22,2019-02-17
7410,29,\N,Security,23510.89,2021-07-26
7411,14,Staff 7411,Receptionist,92888.76,2021-03-08
7412,74,Staff 7412,Receptionist,59435.26,2017-06-17
7413,15,Staff 7413,Housekeeping,95868.67,2017-02-07
7414,99,Staff 7414,Security,65022.68,2018-10-02
7415,9,Staff 7415,Security,35846.31,2016-03-22
7416,71,Staff 7416,Manager,25021.86,2025-03-11
7417,62,Staff 7417,Receptionist,30466.88,2016-09-24
7418,3,Staff 7418,Security,28125.23,2017-12-26
7419,83,Staff 7419,Housekeeping,87622.99,2017-02-08
7420,49,\N,Chef,20583.34,2019-02-03
7421,75,Staff 7421,Chef,33703.04,2017-11-21
7422,32,Staff 7422,Security,79555.43,2019-06-17
7423,49,Staff 7423,Housekeeping,64771.91,2022-05-10
7424,45,Staff 7424,\N,36254.26,2024-09-21
7425,100,Staff 7425,Manager,94817.29,2017-07-28
7426,76,\N,Housekeeping,28690.01,2022-10-14
7427,81,Staff 7427,Housekeeping,21452.34,2022-03-08
7428,87,Staff 7428,Security,51367.78,2023-05-20
7429,46,Staff 7429,Housekeeping,72764.5,2018-05-28
7430,28,Staff 7430,Receptionist,68726.98,2019-04-01
7431,50,Staff 7431,Security,71688.39,2019-01-17
7432,88,Staff 7432,Manager,54111.22,2022-02-17
7433,66,Staff 7433,Receptionist,74151.86,2017-10-30
7434,53,Staff 7434,Security,89091.34,2023-01-25
7435,90,Staff 7435,Security,89414.6,2018-10-16
7436,47,Staff 7436,Security,74106.55,2022-01-26
7437,43,\N,Receptionist,58457.65,2022-05-17
7438,81,Staff 7438,Receptionist,42367.21,2022-05-01
7439,80,Staff 7439,Security,23089.44,2024-05-22
7440,94,Staff 7440,Receptionist,92834.0,2020-11-05
7441,98,Staff 7441,Security,52974.58,2019-12-21
7442,95,Staff 7442,Security,25649.86,2023-06-25
7443,48,Staff 7443,\N,96390.61,2015-06-15
7444,66,Staff 7444,Security,70328.05,2023-01-06
7445,80,Staff 7445,Receptionist,52149.29,2024-10-14
7446,39,Staff 7446,Housekeeping,77446.46,2021-10-14
7447,91,\N,\N,87260.37,2020-04-28
7448,65,Staff 7448,Receptionist,85932.65,2019-10-14
7449,98,Staff 7449,Housekeeping,71337.03,2023-11-13
7450,15,Staff 7450,\N,53398.63,2017-03-06
7451,48,Staff 7451,Security,59109.64,2022-03-07
7452,57,Staff 7452,Housekeeping,56382.84,2016-08-06
7453,68,\N,Housekeeping,50165.89,2022-08-06
7454,18,Staff 7454,Manager,55703.46,2018-08-19
7455,37,Staff 7455,Receptionist,47402.88,2016-04-12
7456,41,Staff 7456,Housekeeping,47787.32,2018-01-18
7457,12,Staff 7457,Receptionist,57259.03,2022-03-21
7458,59,Staff 7458,Manager,93542.14,2025-03-13
7459,80,Staff 7459,Manager,26239.57,2022-08-09
7460,93,Staff 7460,Housekeeping,30833.45,2022-07-26
7461,3,Staff 7461,Chef,78989.13,2025-01-04
7462,6,\N,Housekeeping,81684.53,2018-05-16
7463,43,\N,Housekeeping,61847.27,2022-10-24
7464,21,Staff 7464,\N,47532.06,2018-09-06
7465,8,Staff 7465,Manager,79413.7,2017-01-23
7466,27,Staff 7466,Manager,25459.39,2016-04-05
7467,90,Staff 7467,Housekeeping,36296.1,2019-08-22
7468,6,Staff 7468,Receptionist,71001.62,2020-11-05
7469,12,Staff 7469,Chef,44195.7,2019-07-26
7470,23,Staff 7470,Housekeeping,73765.54,2022-09-19
7471,17,Staff 7471,Housekeeping,22918.45,2017-01-25
7472,39,Staff 7472,Housekeeping,20356.55,2021-04-27
7473,3,Staff 7473,Chef,36116.03,2016-05-15
7474,21,Staff 7474,Housekeeping,92479.26,2020-12-30
7475,65,\N,Manager,82086.38,2017-04-09
7476,77,Staff 7476,Chef,87861.23,2020-11-19
7477,50,Staff 7477,Housekeeping,99901.8,2015-08-29
7478,52,\N,Chef,34089.12,2022-03-27
7479,30,Staff 7479,Chef,78161.6,2021-03-17
7480,66,\N,Receptionist,49671.39,2025-01-08
7481,43,Staff 7481,Receptionist,49988.5,2018-08-02
7482,34,Staff 7482,\N,67853.59,2024-09-29
7483,7,Staff 7483,Manager,69142.4,2015-12-04
7484,40,\N,Housekeeping,52637.39,2023-07-07
7485,77,Staff 7485,Security,74401.5,2023-01-07
7486,91,Staff 7486,Housekeeping,71150.95,2017-10-05
7487,29,Staff 7487,Manager,67980.62,2018-08-05
7488,86,Staff 7488,Housekeeping,44160.07,2024-05-30
7489,32,Staff 7489,Chef,32160.45,2018-05-28
7490,85,Staff 7490,Chef,59996.49,2025-02-22
7491,44,Staff 7491,\N,46802.21,2021-07-26
7492,53,Staff 7492,Manager,78155.09,2019-02-23
7493,52,Staff 7493,Receptionist,50281.98,2022-02-17
7494,19,Staff 7494,Chef,97011.17,2025-03-13
7495,85,Staff 7495,Receptionist,47163.39,2019-01-02
7496,77,Staff 7496,Receptionist,30403.36,2025-03-12
7497,50,Staff 7497,Security,96074.85,2021-04-07
7498,7,Staff 7498,Receptionist,34114.9,2020-07-13
7499,41,Staff 7499,Security,23080.43,2021-01-22
7500,29,Staff 7500,Chef,71342.16,2024-11-08
7501,4,Staff 7501,Housekeeping,55330.94,2015-07-30
7502,24,Staff 7502,Manager,66949.98,2017-05-11
7503,25,Staff 7503,Security,84239.91,2015-08-16
7504,63,Staff 7504,Security,32435.22,2018-09-20
7505,59,Staff 7505,Receptionist,72742.54,2023-08-09
7506,33,Staff 7506,\N,39808.15,2021-01-07
7507,25,Staff 7507,Housekeeping,74825.36,2022-05-11
7508,62,Staff 7508,Receptionist,59240.8,2017-10-16
7509,52,Staff 7509,Manager,79955.83,2015-07-31
7510,58,Staff 7510,Security,21788.37,2021-08-01
7511,37,Staff 7511,Chef,45384.56,2021-02-04
7512,18,Staff 7512,Receptionist,79290.07,2023-04-09
7513,85,Staff 7513,\N,79302.43,2022-09-15
7514,68,Staff 7514,Chef,98713.4,2022-11-15
7515,40,Staff 7515,Manager,83643.53,2022-04-15
7516,83,\N,Receptionist,47304.54,2022-08-14
7517,23,Staff 7517,Security,53623.39,2022-06-27
7518,3,Staff 7518,Manager,42598.2,2019-02-23
7519,56,Staff 7519,Security,81536.4,2022-08-11
7520,50,Staff 7520,Housekeeping,95374.8,2024-06-04
7521,90,Staff 7521,Manager,47517.33,2021-10-13
7522,36,Staff 7522,Receptionist,68463.13,2024-07-26
7523,51,Staff 7523,Manager,68087.11,2017-07-05
7524,17,\N,Receptionist,45726.44,2024-04-23
7525,69,Staff 7525,Manager,50372.93,2023-01-02
7526,72,Staff 7526,Chef,81969.77,2019-01-17
7527,13,Staff 7527,Security,52491.77,2025-01-23
7528,64,Staff 7528,Receptionist,37554.98,2016-11-10
7529,68,\N,Receptionist,90829.42,2019-04-05
7530,77,\N,Receptionist,64035.81,2023-11-29
7531,41,Staff 7531,Manager,23906.06,2021-03-15
7532,48,Staff 7532,Chef,80861.71,2018-10-26
7533,58,Staff 7533,Housekeeping,41115.94,2016-04-10
7534,50,Staff 7534,\N,23377.27,2016-04-25
7535,58,Staff 7535,Security,89061.62,2021-03-25
7536,48,Staff 7536,Chef,91339.13,2017-09-07
7537,84,\N,\N,55436.24,2023-08-29
7538,52,Staff 7538,Manager,59676.87,2025-04-19
7539,22,Staff 7539,Chef,40936.62,2018-11-15
7540,49,Staff 7540,Security,56406.18,2022-02-15
7541,70,\N,Security,78453.16,2021-10-24
7542,91,Staff 7542,\N,57627.99,2025-02-07
7543,23,Staff 7543,Chef,80760.12,2022-05-30
7544,59,Staff 7544,Housekeeping,36056.24,2017-04-14
7545,1,Staff 7545,Manager,66975.18,2021-02-06
7546,89,Staff 7546,Housekeeping,61206.55,2018-02-15
7547,38,Staff 7547,Chef,57613.05,2017-06-06
7548,14,Staff 7548,Housekeeping,87121.24,2015-08-27
7549,2,Staff 7549,\N,66852.39,2017-04-29
7550,41,Staff 7550,Housekeeping,20662.72,2018-03-24
7551,11,Staff 7551,Security,24521.42,2022-07-15
7552,20,Staff 7552,Receptionist,69593.1,2025-03-07
7553,25,Staff 7553,Security,83044.79,2015-11-05
7554,80,Staff 7554,Chef,68021.43,2024-05-23
7555,76,Staff 7555,Manager,43074.59,2022-02-27
7556,58,Staff 7556,\N,37924.67,2016-05-28
7557,42,\N,Receptionist,75372.75,2015-07-17
7558,79,\N,Chef,51529.23,2025-05-29
7559,16,Staff 7559,Housekeeping,56500.47,2018-04-03
7560,70,Staff 7560,Housekeeping,57406.81,2015-06-18
7561,66,Staff 7561,Security,70292.49,2025-04-06
7562,45,Staff 7562,Housekeeping,92122.48,2016-02-22
7563,5,\N,Manager,23272.36,2024-06-12
7564,2,Staff 7564,Housekeeping,95034.7,2018-07-10
7565,42,Staff 7565,Receptionist,38078.12,2018-07-15
7566,63,Staff 7566,Housekeeping,42766.08,2024-03-03
7567,61,Staff 7567,Chef,52839.28,2015-12-12
7568,55,Staff 7568,Receptionist,30680.31,2022-11-23
7569,83,Staff 7569,Chef,95547.47,2016-03-18
7570,80,Staff 7570,\N,22137.35,2018-08-20
7571,92,Staff 7571,Security,64904.62,2017-04-25
7572,3,Staff 7572,Housekeeping,76817.1,2025-03-17
7573,71,Staff 7573,Security,72732.39,2021-12-12
7574,17,Staff 7574,Manager,75312.36,2016-05-23
7575,61,Staff 7575,\N,53977.6,2024-05-09
7576,93,Staff 7576,Receptionist,23031.34,2024-05-27
7577,1,Staff 7577,Security,52682.58,2024-09-21
7578,64,Staff 7578,Manager,64252.77,2021-04-14
7579,69,\N,Receptionist,30659.06,2017-03-23
7580,77,Staff 7580,Chef,28148.51,2021-09-10
7581,20,Staff 7581,Housekeeping,98967.51,2024-12-09
7582,87,Staff 7582,Housekeeping,50744.34,2019-06-27
7583,79,Staff 7583,Receptionist,77461.91,2015-12-08
7584,63,Staff 7584,Manager,93177.2,2024-10-22
7585,76,Staff 7585,Chef,49506.77,2021-11-13
7586,94,\N,Housekeeping,53929.01,2016-05-02
7587,70,Staff 7587,Security,95151.86,2018-02-17
7588,90,Staff 7588,Security,69283.0,2018-03-19
7589,18,Staff 7589,Manager,66843.31,2020-12-29
7590,98,Staff 7590,Housekeeping,90877.3,2018-07-24
7591,14,Staff 7591,Manager,23466.78,2019-05-09
7592,31,Staff 7592,Security,74201.69,2022-02-28
7593,39,\N,Chef,62350.48,2019-03-15
7594,16,Staff 7594,Security,84064.73,2021-12-26
7595,19,Staff 7595,Chef,85724.04,2024-05-07
7596,27,Staff 7596,Housekeeping,67156.63,2021-03-19
7597,15,Staff 7597,Security,49071.96,2019-08-27
7598,25,Staff 7598,\N,68877.87,2015-10-21
7599,4,Staff 7599,Housekeeping,61210.59,2016-05-22
7600,72,Staff 7600,\N,30876.47,2017-06-03
7601,29,Staff 7601,Security,83575.52,2019-02-06
7602,100,Staff 7602,Security,66179.87,2023-03-10
7603,34,Staff 7603,\N,52335.03,2025-04-24
7604,22,Staff 7604,\N,80301.28,2024-12-18
7605,31,Staff 7605,Security,27126.78,2023-11-10
7606,95,Staff 7606,Security,82325.8,2021-01-30
7607,12,Staff 7607,\N,34800.07,2024-06-21
7608,53,Staff 7608,Chef,92709.91,2020-11-11
7609,24,Staff 7609,Housekeeping,22921.9,2021-09-19
7610,36,Staff 7610,Housekeeping,65745.55,2018-03-07
7611,95,Staff 7611,Manager,64480.99,2022-06-23
7612,7,Staff 7612,Manager,52923.18,2022-06-03
7613,70,Staff 7613,Chef,42974.46,2020-07-16
7614,6,Staff 7614,Manager,38803.66,2021-03-13
7615,56,\N,Manager,88083.72,2015-08-11
7616,40,Staff 7616,Housekeeping,29614.53,2017-06-03
7617,87,Staff 7617,Manager,66152.95,2024-05-07
7618,76,Staff 7618,Receptionist,43789.54,2021-10-11
7619,26,Staff 7619,Housekeeping,79985.17,2020-04-13
7620,42,Staff 7620,Manager,20099.87,2015-09-11
7621,13,Staff 7621,Chef,91587.59,2023-06-12
7622,42,Staff 7622,Manager,93077.23,2024-12-12
7623,2,Staff 7623,\N,65746.48,2022-09-25
7624,30,Staff 7624,Chef,86164.02,2022-05-11
7625,74,\N,Manager,61896.96,2015-10-08
7626,33,Staff 7626,Chef,95877.05,2022-09-04
7627,58,Staff 7627,Housekeeping,87684.74,2019-02-15
7628,57,Staff 7628,Receptionist,91018.16,2015-11-18
7629,40,Staff 7629,Security,74076.31,2023-02-27
7630,37,Staff 7630,Receptionist,68349.87,2019-02-08
7631,45,Staff 7631,Receptionist,43764.66,2024-10-26
7632,66,Staff 7632,Security,71098.79,2016-10-18
7633,20,\N,Security,53235.93,2021-02-05
7634,19,Staff 7634,Housekeeping,30559.59,2025-04-14
7635,48,Staff 7635,Manager,77547.68,2019-10-31
7636,40,\N,Housekeeping,51284.27,2017-12-13
7637,22,Staff 7637,Housekeeping,47481.62,2020-04-06
7638,1,Staff 7638,Manager,93859.15,2015-06-04
7639,88,Staff 7639,Chef,85075.14,2021-10-09
7640,2,Staff 7640,Chef,60337.55,2020-06-05
7641,85,Staff 7641,\N,96630.7,2025-04-05
7642,19,Staff 7642,\N,59962.5,2024-03-04
7643,98,Staff 7643,Housekeeping,70407.36,2022-06-30
7644,53,Staff 7644,Chef,25096.7,2024-03-18
7645,42,Staff 7645,Receptionist,38561.08,2020-11-11
7646,71,\N,Security,35507.27,2015-10-25
7647,15,\N,Manager,61882.78,2021-03-07
7648,76,Staff 7648,Security,22498.35,2019-11-24
7649,39,\N,Manager,62293.15,2020-07-19
7650,32,Staff 7650,Receptionist,23753.95,2022-08-28
7651,11,Staff 7651,Receptionist,88567.14,2021-01-20
7652,12,Staff 7652,Housekeeping,22558.09,2022-08-14
7653,53,Staff 7653,Chef,76007.53,2018-01-16
7654,5,Staff 7654,Security,57911.9,2024-09-13
7655,74,Staff 7655,Chef,62671.91,2023-08-28
7656,70,Staff 7656,Manager,72517.92,2018-01-27
7657,89,\N,\N,37093.99,2024-07-20
7658,88,Staff 7658,Security,67711.55,2019-04-24
7659,40,Staff 7659,Manager,78288.08,2018-05-17
7660,59,Staff 7660,\N,37250.79,2015-12-26
7661,40,\N,Receptionist,60096.09,2023-09-23
7662,50,Staff 7662,Chef,60554.34,2016-04-19
7663,28,Staff 7663,Chef,75435.06,2017-08-23
7664,20,Staff 7664,Manager,84766.6,2020-06-03
7665,54,\N,Security,98744.08,2019-05-04
7666,14,Staff 7666,Manager,81355.82,2022-02-15
7667,25,Staff 7667,Manager,47905.42,2020-02-20
7668,18,Staff 7668,Chef,46088.2,2017-12-14
7669,70,\N,Manager,75327.29,2025-03-07
7670,69,\N,Chef,56058.28,2025-02-21
7671,46,Staff 7671,\N,64971.22,2023-03-01
7672,44,Staff 7672,Receptionist,97771.49,2019-04-09
7673,63,Staff 7673,\N,58822.95,2019-08-02
7674,54,Staff 7674,Chef,76737.11,2021-03-21
7675,81,Staff 7675,Security,80015.41,2023-06-22
7676,31,Staff 7676,Security,77217.2,2024-06-03
7677,90,\N,\N,81251.34,2020-09-08
7678,36,Staff 7678,Manager,40991.37,2019-11-08
7679,17,Staff 7679,Security,29758.85,2022-11-25
7680,76,Staff 7680,Chef,23240.45,2024-08-08
7681,18,Staff 7681,Security,32272.74,2022-08-07
7682,21,\N,\N,66076.73,2023-02-08
7683,27,Staff 7683,\N,87497.16,2019-04-27
7684,99,Staff 7684,\N,82418.65,2025-05-25
7685,52,\N,Security,36319.12,2016-04-30
7686,49,\N,Receptionist,47760.75,2021-10-03
7687,28,Staff 7687,Housekeeping,55369.74,2015-09-12
7688,45,\N,Security,89904.69,2017-12-03
7689,63,\N,Housekeeping,58120.73,2018-12-16
7690,77,Staff 7690,Chef,95934.06,2025-03-24
7691,42,Staff 7691,Manager,84134.88,2018-12-11
7692,29,Staff 7692,\N,23876.26,2020-01-03
7693,23,Staff 7693,Manager,90006.22,2016-09-17
7694,100,Staff 7694,Receptionist,51846.18,2015-12-30
7695,68,Staff 7695,Manager,26334.82,2021-03-10
7696,34,\N,Manager,95162.07,2017-05-04
7697,22,Staff 7697,\N,21198.58,2019-11-04
7698,28,Staff 7698,Receptionist,67820.14,2021-10-27
7699,87,Staff 7699,Security,61807.99,2020-01-09
7700,77,Staff 7700,Housekeeping,22522.29,2017-07-05
7701,85,Staff 7701,Chef,36845.7,2020-11-02
7702,65,Staff 7702,Chef,40146.62,2022-03-25
7703,70,Staff 7703,Housekeeping,89205.67,2024-05-26
7704,84,Staff 7704,Housekeeping,43225.21,2017-07-23
7705,85,Staff 7705,Housekeeping,51700.91,2019-02-23
7706,69,Staff 7706,Chef,49248.01,2019-04-07
7707,33,Staff 7707,\N,97576.85,2025-04-29
7708,81,Staff 7708,Receptionist,92967.13,2018-07-21
7709,19,Staff 7709,Receptionist,64188.62,2017-11-26
7710,67,Staff 7710,Receptionist,77570.1,2021-05-23
7711,5,Staff 7711,Receptionist,23019.83,2021-12-17
7712,2,Staff 7712,Housekeeping,42022.3,2019-07-11
7713,68,Staff 7713,Manager,94471.82,2018-06-01
7714,92,Staff 7714,Manager,40269.43,2016-08-14
7715,41,Staff 7715,\N,42630.84,2020-05-26
7716,1,Staff 7716,\N,41581.2,2021-01-24
7717,80,Staff 7717,Receptionist,35784.32,2018-05-16
7718,48,Staff 7718,Receptionist,54964.1,2021-04-27
7719,1,Staff 7719,Housekeeping,48621.14,2017-03-26
7720,27,Staff 7720,\N,77847.88,2020-06-01
7721,55,\N,\N,40029.68,2020-05-16
7722,74,Staff 7722,Security,46279.92,2021-07-13
7723,77,Staff 7723,Security,28693.75,2022-04-21
7724,43,Staff 7724,Security,81186.98,2015-07-21
7725,82,Staff 7725,Housekeeping,32076.7,2022-05-20
7726,97,Staff 7726,Security,38604.53,2016-06-06
7727,29,Staff 7727,Security,99795.55,2016-05-01
7728,4,Staff 7728,Manager,85696.13,2022-02-09
7729,92,Staff 7729,Manager,63858.71,2018-06-14
7730,88,Staff 7730,Chef,86924.23,2023-06-23
7731,67,Staff 7731,Receptionist,47450.24,2015-09-11
7732,89,\N,Receptionist,23257.1,2021-10-19
7733,47,\N,\N,30026.88,2020-11-21
7734,34,Staff 7734,\N,46741.84,2019-08-31
7735,29,\N,Security,43259.31,2021-06-05
7736,53,Staff 7736,Receptionist,94059.8,2019-10-23
7737,14,Staff 7737,Manager,32338.47,2020-03-11
7738,66,Staff 7738,Receptionist,47013.72,2022-09-08
7739,60,Staff 7739,Manager,53643.94,2024-02-19
7740,67,Staff 7740,Chef,37450.52,2020-12-08
7741,68,Staff 7741,\N,87913.96,2019-12-18
7742,50,Staff 7742,Housekeeping,28950.68,2022-03-13
7743,96,Staff 7743,Security,24493.8,2025-05-05
7744,49,Staff 7744,Housekeeping,55635.16,2024-03-02
7745,5,Staff 7745,Chef,71997.87,2025-01-29
7746,91,Staff 7746,Receptionist,54792.67,2017-06-06
7747,1,\N,Housekeeping,49664.08,2021-02-26
7748,50,Staff 7748,Housekeeping,32026.09,2023-08-01
7749,90,Staff 7749,Housekeeping,41649.88,2015-11-12
7750,12,Staff 7750,Housekeeping,59932.5,2022-06-08
7751,60,Staff 7751,Housekeeping,53430.13,2023-08-09
7752,19,Staff 7752,\N,69055.67,2015-09-25
7753,9,Staff 7753,Security,21868.73,2024-07-07
7754,52,\N,Chef,67842.34,2020-05-28
7755,30,Staff 7755,\N,35553.39,2024-09-22
7756,67,Staff 7756,Security,97768.21,2017-04-01
7757,34,Staff 7757,Housekeeping,96882.81,2022-07-30
7758,3,\N,Housekeeping,65999.08,2016-08-11
7759,66,Staff 7759,Housekeeping,33140.66,2021-07-08
7760,91,Staff 7760,Housekeeping,50978.82,2023-09-05
7761,1,Staff 7761,Receptionist,97708.23,2020-09-18
7762,61,Staff 7762,Housekeeping,47555.93,2018-02-20
7763,90,Staff 7763,Security,55033.25,2017-12-09
7764,72,Staff 7764,Receptionist,70295.28,2017-07-05
7765,76,Staff 7765,Receptionist,80399.48,2017-08-22
7766,79,Staff 7766,Receptionist,69784.18,2020-05-13
7767,31,Staff 7767,Housekeeping,22615.89,2016-09-05
7768,82,Staff 7768,Receptionist,89428.31,2025-05-17
7769,27,Staff 7769,Manager,60723.61,2017-12-18
7770,10,Staff 7770,Manager,84223.95,2020-10-10
7771,80,Staff 7771,Housekeeping,69811.26,2023-04-17
7772,33,Staff 7772,\N,52942.93,2022-03-15
7773,76,Staff 7773,Security,90203.74,2022-09-09
7774,91,Staff 7774,Chef,39364.32,2020-02-08
7775,59,Staff 7775,Housekeeping,70917.89,2020-04-21
7776,81,Staff 7776,Housekeeping,62652.66,2017-07-09
7777,56,Staff 7777,Security,53394.42,2024-03-05
7778,92,\N,Receptionist,22374.58,2023-09-19
7779,8,Staff 7779,Security,80202.83,2017-05-10
7780,8,Staff 7780,\N,34044.49,2024-02-15
7781,42,Staff 7781,Security,24562.76,2020-12-05
7782,53,\N,Receptionist,96230.55,2017-07-09
7783,13,Staff 7783,Security,91927.61,2021-11-02
7784,44,Staff 7784,Housekeeping,94437.33,2019-10-03
7785,5,Staff 7785,\N,64621.75,2018-06-04
7786,89,Staff 7786,Receptionist,85097.85,2020-02-14
7787,48,Staff 7787,\N,33117.87,2017-01-13
7788,33,Staff 7788,Manager,86035.36,2015-08-18
7789,32,Staff 7789,Manager,53490.63,2019-12-21
7790,69,Staff 7790,Chef,31411.84,2023-12-28
7791,5,Staff 7791,Manager,89964.41,2024-10-27
7792,70,Staff 7792,\N,79206.37,2019-03-11
7793,80,Staff 7793,Chef,62959.18,2025-01-15
7794,58,Staff 7794,Receptionist,53903.69,2021-10-21
7795,53,Staff 7795,Receptionist,33989.33,2020-09-02
7796,22,Staff 7796,Housekeeping,24079.59,2020-10-25
7797,78,Staff 7797,\N,36687.64,2018-08-08
7798,59,Staff 7798,Chef,41252.67,2021-10-20
7799,90,Staff 7799,\N,82865.64,2020-08-11
7800,81,Staff 7800,Housekeeping,58253.94,2017-10-19
7801,40,Staff 7801,\N,99744.15,2024-09-25
7802,98,Staff 7802,Chef,75234.17,2015-09-15
7803,73,Staff 7803,Chef,31727.73,2018-01-16
7804,44,Staff 7804,Manager,25039.78,2021-03-22
7805,46,Staff 7805,Manager,26242.07,2021-11-24
7806,2,Staff 7806,Security,56467.25,2022-03-07
7807,83,Staff 7807,\N,89495.81,2023-07-24
7808,66,Staff 7808,\N,96828.85,2022-03-01
7809,74,Staff 7809,Receptionist,41140.55,2016-07-12
7810,98,Staff 7810,\N,63961.27,2024-02-25
7811,12,Staff 7811,Housekeeping,53218.02,2016-05-16
7812,35,Staff 7812,Chef,47587.05,2021-11-11
7813,12,Staff 7813,Receptionist,44041.12,2023-09-24
7814,77,Staff 7814,Chef,77612.54,2018-07-05
7815,47,\N,\N,32160.61,2022-05-31
7816,11,Staff 7816,\N,36227.65,2016-11-12
7817,67,Staff 7817,Housekeeping,42639.94,2020-03-29
7818,93,Staff 7818,Housekeeping,91322.18,2017-10-02
7819,68,Staff 7819,Chef,81441.13,2023-10-13
7820,25,Staff 7820,Housekeeping,85304.99,2015-07-20
7821,11,Staff 7821,Receptionist,59533.84,2017-02-08
7822,51,Staff 7822,Chef,90550.52,2023-03-23
7823,96,\N,Chef,58963.31,2017-09-02
7824,43,Staff 7824,Manager,63942.17,2022-06-06
7825,91,Staff 7825,Housekeeping,73424.68,2016-05-10
7826,66,\N,Receptionist,88731.37,2017-12-09
7827,13,Staff 7827,\N,40280.47,2017-09-24
7828,6,Staff 7828,Manager,79710.73,2016-02-24
7829,28,Staff 7829,Security,30840.77,2023-12-29
7830,71,Staff 7830,Housekeeping,43277.8,2024-11-10
7831,11,Staff 7831,\N,98683.38,2021-11-08
7832,50,Staff 7832,Housekeeping,60130.04,2024-07-26
7833,21,Staff 7833,\N,81589.85,2023-08-25
7834,23,Staff 7834,Security,56074.28,2018-01-14
7835,20,Staff 7835,Security,45670.7,2023-10-21
7836,92,Staff 7836,Housekeeping,50631.0,2021-11-15
7837,40,\N,Security,65012.23,2020-12-29
7838,53,Staff 7838,\N,89529.33,2022-11-23
7839,42,Staff 7839,Manager,92863.82,2023-01-12
7840,76,Staff 7840,Security,63039.05,2020-04-26
7841,92,Staff 7841,Housekeeping,50100.45,2022-11-19
7842,67,Staff 7842,Housekeeping,87736.74,2021-07-18
7843,37,Staff 7843,Receptionist,86946.9,2024-06-21
7844,14,Staff 7844,Security,23070.78,2023-09-11
7845,5,Staff 7845,Receptionist,64489.97,2023-01-07
7846,80,Staff 7846,Receptionist,60117.97,2019-10-05
7847,12,Staff 7847,Receptionist,74161.05,2017-11-17
7848,36,Staff 7848,Receptionist,77819.0,2017-04-21
7849,47,\N,Receptionist,54187.81,2020-08-12
7850,1,\N,Chef,96957.41,2018-02-17
7851,47,\N,Housekeeping,73050.73,2016-11-18
7852,95,Staff 7852,Security,63598.86,2023-06-25
7853,13,Staff 7853,Chef,61952.68,2025-03-21
7854,51,Staff 7854,Chef,96339.52,2023-09-05
7855,47,\N,\N,83401.06,2019-09-14
7856,86,Staff 7856,Housekeeping,31254.36,2017-08-12
7857,44,Staff 7857,Chef,67631.21,2024-03-31
7858,98,Staff 7858,\N,52058.84,2021-03-11
7859,34,Staff 7859,Security,37253.76,2023-12-08
7860,42,Staff 7860,Security,75848.26,2020-09-15
7861,65,Staff 7861,Security,58692.19,2017-05-06
7862,57,Staff 7862,\N,45391.49,2021-12-11
7863,21,\N,Chef,35064.07,2024-10-23
7864,97,\N,\N,83687.35,2020-04-08
7865,18,Staff 7865,Security,54917.36,2017-12-02
7866,97,Staff 7866,Security,50817.01,2020-02-15
7867,40,Staff 7867,Chef,59755.56,2020-11-16
7868,47,Staff 7868,Security,43780.89,2023-09-15
7869,69,\N,\N,30562.55,2017-03-19
7870,34,Staff 7870,Receptionist,60639.39,2021-08-10
7871,72,Staff 7871,Housekeeping,24560.62,2016-06-11
7872,11,Staff 7872,Chef,67994.82,2019-10-12
7873,100,\N,Receptionist,96541.22,2025-02-11
7874,60,\N,\N,23346.25,2024-01-06
7875,47,Staff 7875,Housekeeping,20854.44,2020-12-04
7876,84,\N,Receptionist,95308.42,2020-12-05
7877,88,\N,Receptionist,64747.65,2019-12-10
7878,15,\N,Housekeeping,99327.74,2020-11-01
7879,35,Staff 7879,Housekeeping,41844.82,2018-07-05
7880,33,Staff 7880,Security,32540.14,2020-07-20
7881,3,Staff 7881,Security,36910.62,2021-07-26
7882,86,Staff 7882,Receptionist,55148.47,2015-10-01
7883,5,Staff 7883,Chef,70351.51,2018-04-21
7884,79,Staff 7884,Manager,55956.45,2024-06-05
7885,38,Staff 7885,Chef,79449.56,2018-09-27
7886,64,Staff 7886,Chef,90925.01,2025-01-04
7887,51,Staff 7887,Security,47355.82,2016-07-07
7888,10,Staff 7888,Security,61069.87,2016-10-27
